Date,Stock
2016-06-24,192375.0
2016-06-27,191700.0
2016-06-28,192950.0
2016-06-29,194200.0
2016-06-30,191525.0
2016-07-01,189125.0
2016-07-04,188400.0
2016-07-05,198925.0
2016-07-06,222550.0
2016-07-07,220725.0
2016-07-08,223225.0
2016-07-11,222600.0
2016-07-12,234750.0
2016-07-13,233050.0
2016-07-14,234925.0
2016-07-15,231275.0
2016-07-18,229425.0
2016-07-19,226300.0
2016-07-20,228000.0
2016-07-21,228400.0
2016-07-22,222725.0
2016-07-25,221350.0
2016-07-26,213725.0
2016-07-27,214425.0
2016-07-28,208725.0
2016-07-29,209450.0
2016-08-01,210075.0
2016-08-02,209650.0
2016-08-03,207350.0
2016-08-04,209300.0
2016-08-05,206650.0
2016-08-08,205025.0
2016-08-09,205350.0
2016-08-10,204825.0
2016-08-11,203925.0
2016-08-12,202375.0
2016-08-15,207150.0
2016-08-16,205375.0
2016-08-17,213300.0
2016-08-18,213425.0
2016-08-19,210625.0
2016-08-22,229375.0
2016-08-23,240075.0
2016-08-24,254700.0
2016-08-25,263875.0
2016-08-26,271575.0
2016-08-30,283225.0
2016-08-31,293525.0
2016-09-01,304775.0
2016-09-02,318500.0
2016-09-05,328525.0
2016-09-06,334975.0
2016-09-07,339600.0
2016-09-08,338225.0
2016-09-09,350600.0
2016-09-12,354200.0
2016-09-13,353375.0
2016-09-14,351500.0
2016-09-15,349225.0
2016-09-16,349000.0
2016-09-19,349625.0
2016-09-20,347950.0
2016-09-21,347800.0
2016-09-22,346050.0
2016-09-23,356875.0
2016-09-26,364125.0
2016-09-27,371475.0
2016-09-28,369075.0
2016-09-29,379175.0
2016-09-30,372225.0
2016-10-03,371775.0
2016-10-04,368525.0
2016-10-05,365050.0
2016-10-06,359725.0
2016-10-07,355300.0
2016-10-10,350675.0
2016-10-11,349350.0
2016-10-12,347850.0
2016-10-13,346150.0
2016-10-14,349075.0
2016-10-17,345800.0
2016-10-18,348000.0
2016-10-19,350625.0
2016-10-20,348575.0
2016-10-21,346775.0
2016-10-24,339950.0
2016-10-25,338800.0
2016-10-26,336225.0
2016-10-27,331450.0
2016-10-28,326400.0
2016-10-31,320825.0
2016-11-01,319475.0
2016-11-02,319000.0
2016-11-03,310600.0
2016-11-04,305000.0
2016-11-07,298400.0
2016-11-08,291625.0
2016-11-09,282600.0
2016-11-10,274950.0
2016-11-11,270850.0
2016-11-14,266150.0
2016-11-15,262050.0
2016-11-16,255600.0
2016-11-17,257875.0
2016-11-18,253700.0
2016-11-21,247075.0
2016-11-22,242275.0
2016-11-23,239400.0
2016-11-24,235875.0
2016-11-25,237200.0
2016-11-28,234250.0
2016-11-29,235475.0
2016-11-30,234825.0
2016-12-01,236675.0
2016-12-02,234025.0
2016-12-05,233025.0
2016-12-06,229500.0
2016-12-07,225925.0
2016-12-08,221125.0
2016-12-09,213325.0
2016-12-12,241550.0
2016-12-13,258175.0
2016-12-14,278125.0
2016-12-15,295300.0
2016-12-16,307075.0
2016-12-19,345475.0
2016-12-20,344025.0
2016-12-21,339625.0
2016-12-22,335800.0
2016-12-23,334525.0
2016-12-27,334525.0
2016-12-28,331100.0
2016-12-29,328350.0
2016-12-30,322225.0
2017-01-03,311825.0
2017-01-04,305875.0
2017-01-05,301775.0
2017-01-06,295125.0
2017-01-09,294900.0
2017-01-10,293400.0
2017-01-11,288225.0
2017-01-12,285700.0
2017-01-13,281700.0
2017-01-16,279000.0
2017-01-17,277375.0
2017-01-18,276050.0
2017-01-19,274100.0
2017-01-20,275400.0
2017-01-23,274650.0
2017-01-24,272150.0
2017-01-25,271025.0
2017-01-26,268975.0
2017-01-27,263775.0
2017-01-30,262150.0
2017-01-31,261325.0
2017-02-01,260850.0
2017-02-02,259500.0
2017-02-03,257150.0
2017-02-06,253725.0
2017-02-07,253450.0
2017-02-08,254725.0
2017-02-09,251525.0
2017-02-10,248200.0
2017-02-13,247825.0
2017-02-14,243350.0
2017-02-15,235825.0
2017-02-16,236725.0
2017-02-17,229075.0
2017-02-20,224025.0
2017-02-21,221425.0
2017-02-22,219425.0
2017-02-23,214025.0
2017-02-24,210800.0
2017-02-27,206875.0
2017-02-28,203100.0
2017-03-01,200725.0
2017-03-02,200000.0
2017-03-03,196425.0
2017-03-06,235250.0
2017-03-07,261975.0
2017-03-08,288525.0
2017-03-09,327300.0
2017-03-10,325500.0
2017-03-13,331200.0
2017-03-14,332050.0
2017-03-15,340525.0
2017-03-16,339025.0
2017-03-17,337600.0
2017-03-20,332975.0
2017-03-21,329850.0
2017-03-22,323975.0
2017-03-23,317100.0
2017-03-24,312525.0
2017-03-27,311375.0
2017-03-28,309225.0
2017-03-29,304275.0
2017-03-30,297550.0
2017-03-31,291175.0
2017-04-03,283900.0
2017-04-04,279875.0
2017-04-05,273750.0
2017-04-06,270550.0
2017-04-07,265325.0
2017-04-10,266575.0
2017-04-11,259675.0
2017-04-12,258825.0
2017-04-13,257200.0
2017-04-18,255425.0
2017-04-19,267475.0
2017-04-20,268450.0
2017-04-21,268400.0
2017-04-24,264850.0
2017-04-25,262250.0
2017-04-26,261475.0
2017-04-27,260575.0
2017-04-28,259725.0
2017-05-02,253675.0
2017-05-03,284925.0
2017-05-04,317850.0
2017-05-05,354650.0
2017-05-08,351550.0
2017-05-09,342825.0
2017-05-10,339200.0
2017-05-11,336725.0
2017-05-12,329375.0
2017-05-15,325150.0
2017-05-16,322500.0
2017-05-17,339600.0
2017-05-18,340350.0
2017-05-19,336650.0
2017-05-22,332300.0
2017-05-23,329875.0
2017-05-24,325675.0
2017-05-25,
2017-05-26,318650.0
2017-05-30,315200.0
2017-05-31,311150.0
2017-06-01,308000.0
2017-06-02,305550.0
2017-06-05,302625.0
2017-06-06,299575.0
2017-06-07,294225.0
2017-06-08,286350.0
2017-06-09,276875.0
2017-06-12,279575.0
2017-06-13,275850.0
2017-06-14,272625.0
2017-06-15,268500.0
2017-06-16,268450.0
2017-06-19,265175.0
2017-06-20,262075.0
2017-06-21,259300.0
2017-06-22,256700.0
2017-06-23,258700.0
2017-06-26,254675.0
2017-06-27,250550.0
2017-06-28,248675.0
2017-06-29,243300.0
2017-06-30,249700.0
2017-07-03,278275.0
2017-07-04,275600.0
2017-07-05,315925.0
2017-07-06,314775.0
2017-07-07,315075.0
2017-07-10,319975.0
2017-07-11,319750.0
2017-07-12,318550.0
2017-07-13,318225.0
2017-07-14,313300.0
2017-07-17,309125.0
2017-07-18,307275.0
2017-07-19,309250.0
2017-07-20,308050.0
2017-07-21,306625.0
2017-07-24,305875.0
2017-07-25,304850.0
2017-07-26,303250.0
2017-07-27,302125.0
2017-07-28,300575.0
2017-07-31,296975.0
2017-08-01,295525.0
2017-08-02,301100.0
2017-08-03,299425.0
2017-08-04,298225.0
2017-08-07,296700.0
2017-08-08,293950.0
2017-08-09,288925.0
2017-08-10,288050.0
2017-08-11,283675.0
2017-08-14,283325.0
2017-08-15,280975.0
2017-08-16,279000.0
2017-08-17,275800.0
2017-08-18,271350.0
2017-08-21,261700.0
2017-08-22,255700.0
2017-08-23,249525.0
2017-08-24,245050.0
2017-08-25,240825.0
2017-08-29,233025.0
2017-08-30,223050.0
2017-08-31,228450.0
2017-09-01,223500.0
2017-09-04,220875.0
2017-09-05,217550.0
2017-09-06,214775.0
2017-09-07,210725.0
2017-09-08,213175.0
2017-09-11,208425.0
2017-09-12,218725.0
2017-09-13,246575.0
2017-09-14,276025.0
2017-09-15,304350.0
2017-09-18,302925.0
2017-09-19,300625.0
2017-09-20,313850.0
2017-09-21,311250.0
2017-09-22,309050.0
2017-09-25,305250.0
2017-09-26,305150.0
2017-09-27,301950.0
2017-09-28,298425.0
2017-09-29,297250.0
2017-10-02,295500.0
2017-10-03,302050.0
2017-10-04,298525.0
2017-10-05,296075.0
2017-10-06,293450.0
2017-10-09,291000.0
2017-10-10,289875.0
2017-10-11,286925.0
2017-10-12,285900.0
2017-10-13,283800.0
2017-10-16,285025.0
2017-10-17,291325.0
2017-10-18,292225.0
2017-10-19,291250.0
2017-10-20,287625.0
2017-10-23,283450.0
2017-10-24,281550.0
2017-10-25,279400.0
2017-10-26,275575.0
2017-10-27,272625.0
2017-10-30,273625.0
2017-10-31,274625.0
2017-11-01,273675.0
2017-11-02,273850.0
2017-11-03,270400.0
2017-11-06,268450.0
2017-11-07,267650.0
2017-11-08,263425.0
2017-11-09,259725.0
2017-11-10,260150.0
2017-11-13,258275.0
2017-11-14,258800.0
2017-11-15,255450.0
2017-11-16,251550.0
2017-11-17,247700.0
2017-11-20,241400.0
2017-11-21,234375.0
2017-11-22,226275.0
2017-11-23,219075.0
2017-11-24,213600.0
2017-11-27,204200.0
2017-11-28,196675.0
2017-11-29,191725.0
2017-11-30,188525.0
2017-12-01,183525.0
2017-12-04,182425.0
2017-12-05,192550.0
2017-12-06,193675.0
2017-12-07,193975.0
2017-12-08,195150.0
2017-12-11,194600.0
2017-12-12,193475.0
2017-12-13,191600.0
2017-12-14,191550.0
2017-12-15,195200.0
2017-12-18,196725.0
2017-12-19,201725.0
2017-12-20,201150.0
2017-12-21,201650.0
2017-12-22,201600.0
2017-12-27,202100.0
2017-12-28,202850.0
2017-12-29,201725.0
2018-01-02,200650.0
2018-01-03,200225.0
2018-01-04,200150.0
2018-01-05,203850.0
2018-01-08,203850.0
2018-01-09,203675.0
2018-01-10,203750.0
2018-01-11,201650.0
2018-01-12,204125.0
2018-01-15,202850.0
2018-01-16,204650.0
2018-01-17,204675.0
2018-01-18,205475.0
2018-01-19,211650.0
2018-01-22,211775.0
2018-01-23,248075.0
2018-01-24,276675.0
2018-01-25,299600.0
2018-01-26,309125.0
2018-01-29,308650.0
2018-01-30,306950.0
2018-01-31,305575.0
2018-02-01,304675.0
2018-02-02,304325.0
2018-02-05,304000.0
2018-02-06,297825.0
2018-02-07,294975.0
2018-02-08,316100.0
2018-02-09,336225.0
2018-02-12,333850.0
2018-02-13,333025.0
2018-02-14,333625.0
2018-02-15,333525.0
2018-02-16,332775.0
2018-02-19,338275.0
2018-02-20,337850.0
2018-02-21,337175.0
2018-02-22,334675.0
2018-02-23,332450.0
2018-02-26,331575.0
2018-02-27,330425.0
2018-02-28,330800.0
2018-03-01,328000.0
2018-03-02,324900.0
2018-03-05,322175.0
2018-03-06,319650.0
2018-03-07,316375.0
2018-03-08,314875.0
2018-03-09,311125.0
2018-03-12,321125.0
2018-03-13,321475.0
2018-03-14,319825.0
2018-03-15,319325.0
2018-03-16,321450.0
2018-03-19,319275.0
2018-03-20,322475.0
2018-03-21,321900.0
2018-03-22,319500.0
2018-03-23,317750.0
2018-03-26,352750.0
2018-03-27,383975.0
2018-03-28,388175.0
2018-03-29,383075.0
2018-04-03,383025.0
2018-04-04,378075.0
2018-04-05,372850.0
2018-04-06,370750.0
2018-04-09,372175.0
2018-04-10,369525.0
2018-04-11,366725.0
2018-04-12,362700.0
2018-04-13,357025.0
2018-04-16,352000.0
2018-04-17,358025.0
2018-04-18,359275.0
2018-04-19,355150.0
2018-04-20,353375.0
2018-04-23,351825.0
2018-04-24,348725.0
2018-04-25,346300.0
2018-04-26,342250.0
2018-04-27,337700.0
2018-04-30,334650.0
2018-05-01,325525.0
2018-05-02,324225.0
2018-05-03,316400.0
2018-05-04,311375.0
2018-05-08,302625.0
2018-05-09,293025.0
2018-05-10,285075.0
2018-05-11,281075.0
2018-05-14,289975.0
2018-05-15,291350.0
2018-05-16,290825.0
2018-05-17,300200.0
2018-05-18,301475.0
2018-05-21,302900.0
2018-05-22,300175.0
2018-05-23,298000.0
2018-05-24,300125.0
2018-05-25,293450.0
2018-05-29,294750.0
2018-05-30,283375.0
2018-05-31,311525.0
2018-06-01,317950.0
2018-06-04,315350.0
2018-06-05,309300.0
2018-06-06,306750.0
2018-06-07,310200.0
2018-06-08,307075.0
2018-06-11,299500.0
2018-06-12,295725.0
2018-06-13,293450.0
2018-06-14,293550.0
2018-06-15,294700.0
2018-06-18,294275.0
2018-06-19,294550.0
2018-06-20,308975.0
2018-06-21,307675.0
2018-06-22,305975.0
2018-06-25,305525.0
2018-06-26,303100.0
2018-06-27,298775.0
2018-06-28,298250.0
2018-06-29,294525.0
2018-07-02,289875.0
2018-07-03,286525.0
2018-07-04,282225.0
2018-07-05,279000.0
2018-07-06,275475.0
2018-07-09,270550.0
2018-07-10,270625.0
2018-07-11,265475.0
2018-07-12,262750.0
2018-07-13,258725.0
2018-07-16,257200.0
2018-07-17,259725.0
2018-07-18,257350.0
2018-07-19,256475.0
2018-07-20,255325.0
2018-07-23,254700.0
2018-07-24,254425.0
2018-07-25,252400.0
2018-07-26,251950.0
2018-07-27,253525.0
2018-07-30,256275.0
2018-07-31,254425.0
2018-08-01,251950.0
2018-08-02,251450.0
2018-08-03,250625.0
2018-08-06,249900.0
2018-08-07,248050.0
2018-08-08,249150.0
2018-08-09,252625.0
2018-08-10,253525.0
2018-08-13,254400.0
2018-08-14,254875.0
2018-08-15,257625.0
2018-08-16,257400.0
2018-08-17,258850.0
2018-08-20,259250.0
2018-08-21,261250.0
2018-08-22,262850.0
2018-08-23,266950.0
2018-08-24,267075.0
2018-08-28,268175.0
2018-08-29,267850.0
2018-08-30,266450.0
2018-08-31,264925.0
2018-09-03,262475.0
2018-09-04,262900.0
2018-09-05,262100.0
2018-09-06,254350.0
2018-09-07,246175.0
2018-09-10,238750.0
2018-09-11,234300.0
2018-09-12,233025.0
2018-09-13,225125.0
2018-09-14,225900.0
2018-09-17,221925.0
2018-09-18,214150.0
2018-09-19,217600.0
2018-09-20,215000.0
2018-09-21,216600.0
2018-09-24,214350.0
2018-09-25,212925.0
2018-09-26,210900.0
2018-09-27,209900.0
2018-09-28,202400.0
2018-10-01,199125.0
2018-10-02,196600.0
2018-10-03,194175.0
2018-10-04,188950.0
2018-10-05,186800.0
2018-10-08,181975.0
2018-10-09,177850.0
2018-10-10,173500.0
2018-10-11,170100.0
2018-10-12,166600.0
2018-10-15,161700.0
2018-10-16,164175.0
2018-10-17,160900.0
2018-10-18,158300.0
2018-10-19,153950.0
2018-10-22,154225.0
2018-10-23,151100.0
2018-10-24,152225.0
2018-10-25,149575.0
2018-10-26,146350.0
2018-10-29,143125.0
2018-10-30,139250.0
2018-10-31,137625.0
2018-11-01,136675.0
2018-11-02,180375.0
2018-11-05,177950.0
2018-11-06,175400.0
2018-11-07,174200.0
2018-11-08,172325.0
2018-11-09,171050.0
2018-11-12,169325.0
2018-11-13,168325.0
2018-11-14,167075.0
2018-11-15,166450.0
2018-11-16,161025.0
2018-11-19,151625.0
2018-11-20,145250.0
2018-11-21,143275.0
2018-11-22,143325.0
2018-11-23,139550.0
2018-11-26,137100.0
2018-11-27,137850.0
2018-11-28,137325.0
2018-11-29,136250.0
2018-11-30,136175.0
2018-12-03,134200.0
2018-12-04,130175.0
2018-12-05,128200.0
2018-12-06,124950.0
2018-12-07,124450.0
2018-12-10,122500.0
2018-12-11,121300.0
2018-12-12,119900.0
2018-12-13,119975.0
2018-12-14,121225.0
2018-12-17,121800.0
2018-12-18,122000.0
2018-12-19,128350.0
2018-12-20,128225.0
2018-12-21,129725.0
2018-12-24,129725.0
2018-12-27,130325.0
2018-12-28,130025.0
2018-12-31,132175.0
2019-01-02,132175.0
2019-01-03,132400.0
2019-01-04,132400.0
2019-01-07,132350.0
2019-01-08,132350.0
2019-01-09,132675.0
2019-01-10,133600.0
2019-01-11,133700.0
2019-01-14,133700.0
2019-01-15,133600.0
2019-01-16,135025.0
2019-01-17,134975.0
2019-01-18,135100.0
2019-01-21,145025.0
2019-01-22,145025.0
2019-01-23,145575.0
2019-01-24,145675.0
2019-01-25,146275.0
2019-01-28,146475.0
2019-01-29,147600.0
2019-01-30,149100.0
2019-01-31,149200.0
2019-02-01,149950.0
2019-02-04,149900.0
2019-02-05,149800.0
2019-02-06,149550.0
2019-02-07,149400.0
2019-02-08,149200.0
2019-02-11,148550.0
2019-02-12,148250.0
2019-02-13,147900.0
2019-02-14,145525.0
2019-02-15,143175.0
2019-02-18,140175.0
2019-02-19,139400.0
2019-02-20,139500.0
2019-02-21,137700.0
2019-02-22,133825.0
2019-02-25,132450.0
2019-02-26,133075.0
2019-02-27,130925.0
2019-02-28,128475.0
2019-03-01,126100.0
2019-03-04,123425.0
2019-03-05,118600.0
2019-03-06,116875.0
2019-03-07,120075.0
2019-03-08,116725.0
2019-03-11,113525.0
2019-03-12,112725.0
2019-03-13,111775.0
2019-03-14,144625.0
2019-03-15,186425.0
2019-03-18,183825.0
2019-03-19,181200.0
2019-03-20,179275.0
2019-03-21,176450.0
2019-03-22,175325.0
2019-03-25,173800.0
2019-03-26,172275.0
2019-03-27,170725.0
2019-03-28,169950.0
2019-03-29,168525.0
2019-04-01,168525.0
2019-04-02,167425.0
2019-04-03,167950.0
2019-04-04,198325.0
2019-04-05,198300.0
2019-04-08,197550.0
2019-04-09,198275.0
2019-04-10,197525.0
2019-04-11,194425.0
2019-04-12,192425.0
2019-04-15,191750.0
2019-04-16,190500.0
2019-04-17,190650.0
2019-04-18,189225.0
2019-04-23,188300.0
2019-04-24,186125.0
2019-04-25,194800.0
2019-04-26,195900.0
2019-04-29,232225.0
2019-04-30,229175.0
2019-05-01,225925.0
2019-05-02,231950.0
2019-05-03,228275.0
2019-05-07,230075.0
2019-05-08,227200.0
2019-05-09,217975.0
2019-05-10,211475.0
2019-05-13,203750.0
2019-05-14,198650.0
2019-05-15,194250.0
2019-05-16,191725.0
2019-05-17,190550.0
2019-05-20,188725.0
2019-05-21,189250.0
2019-05-22,187700.0
2019-05-23,186475.0
2019-05-24,185825.0
2019-05-28,185575.0
2019-05-29,185000.0
2019-05-30,212450.0
2019-05-31,212000.0
2019-06-03,211800.0
2019-06-04,211775.0
2019-06-05,212050.0
2019-06-06,211650.0
2019-06-07,211575.0
2019-06-10,211350.0
2019-06-11,211225.0
2019-06-12,210900.0
2019-06-13,248550.0
2019-06-14,252425.0
2019-06-17,251350.0
2019-06-18,250750.0
2019-06-19,248375.0
2019-06-20,247050.0
2019-06-21,246050.0
2019-06-24,244725.0
2019-06-25,242875.0
2019-06-26,241700.0
2019-06-27,241175.0
2019-06-28,241400.0
2019-07-01,240900.0
2019-07-02,239925.0
2019-07-03,272500.0
2019-07-04,271525.0
2019-07-05,302975.0
2019-07-08,298300.0
2019-07-09,296025.0
2019-07-10,293525.0
2019-07-11,290000.0
2019-07-12,288200.0
2019-07-15,285825.0
2019-07-16,292925.0
2019-07-17,299600.0
2019-07-18,298025.0
2019-07-19,296450.0
2019-07-22,295725.0
2019-07-23,293375.0
2019-07-24,295000.0
2019-07-25,295475.0
2019-07-26,294125.0
2019-07-29,292950.0
2019-07-30,292500.0
2019-07-31,290500.0
2019-08-01,287800.0
2019-08-02,286600.0
2019-08-05,283275.0
2019-08-06,277975.0
2019-08-07,275950.0
2019-08-08,274525.0
2019-08-09,271725.0
2019-08-12,273350.0
2019-08-13,272550.0
2019-08-14,271800.0
2019-08-15,301750.0
2019-08-16,331975.0
2019-08-19,330125.0
2019-08-20,329600.0
2019-08-21,329575.0
2019-08-22,328250.0
2019-08-23,331925.0
2019-08-27,333975.0
2019-08-28,334700.0
2019-08-29,336575.0
2019-08-30,337675.0
2019-09-02,335850.0
2019-09-03,330050.0
2019-09-04,323550.0
2019-09-05,318675.0
2019-09-06,313275.0
2019-09-09,310350.0
2019-09-10,310450.0
2019-09-11,305225.0
2019-09-12,299750.0
2019-09-13,296625.0
2019-09-16,301925.0
2019-09-17,299325.0
2019-09-18,295800.0
2019-09-19,290800.0
2019-09-20,287150.0
2019-09-23,283550.0
2019-09-24,280150.0
2019-09-25,276825.0
2019-09-26,271875.0
2019-09-27,266225.0
2019-09-30,264425.0
2019-10-01,258775.0
2019-10-02,254075.0
2019-10-03,290250.0
2019-10-04,288425.0
2019-10-07,285600.0
2019-10-08,283350.0
2019-10-09,283125.0
2019-10-10,285600.0
2019-10-11,282325.0
2019-10-14,277350.0
2019-10-15,274975.0
2019-10-16,275575.0
2019-10-17,275100.0
2019-10-18,268400.0
2019-10-21,268200.0
2019-10-22,270350.0
2019-10-23,269525.0
2019-10-24,265250.0
2019-10-25,261025.0
2019-10-28,255650.0
2019-10-29,250750.0
2019-10-30,270325.0
2019-10-31,263400.0
2019-11-01,255025.0
2019-11-04,251475.0
2019-11-05,248000.0
2019-11-06,241925.0
2019-11-07,238550.0
2019-11-08,235950.0
2019-11-11,234200.0
2019-11-12,229350.0
2019-11-13,224425.0
2019-11-14,221725.0
2019-11-15,224775.0
2019-11-18,221450.0
2019-11-19,219475.0
2019-11-20,220950.0
2019-11-21,222075.0
2019-11-22,218925.0
2019-11-25,216100.0
2019-11-26,214200.0
2019-11-27,213200.0
2019-11-28,210200.0
2019-11-29,208625.0
2019-12-02,208525.0
2019-12-03,206250.0
2019-12-04,202950.0
2019-12-05,198425.0
2019-12-06,193800.0
2019-12-09,190825.0
2019-12-10,185200.0
2019-12-11,181700.0
2019-12-12,175825.0
2019-12-13,171800.0
2019-12-16,167475.0
2019-12-17,162225.0
2019-12-18,160825.0
2019-12-19,157500.0
2019-12-20,154450.0
2019-12-23,151100.0
2019-12-24,149075.0
2019-12-27,147350.0
2019-12-30,147125.0
2019-12-31,145700.0
2020-01-02,144675.0
2020-01-03,144525.0
2020-01-06,142900.0
2020-01-07,140925.0
2020-01-08,138400.0
2020-01-09,135800.0
2020-01-10,132725.0
2020-01-13,130000.0
2020-01-14,128100.0
2020-01-15,128050.0
2020-01-16,126775.0
2020-01-17,125250.0
2020-01-20,124225.0
2020-01-21,162925.0
2020-01-22,195375.0
2020-01-23,190350.0
2020-01-24,190075.0
2020-01-27,187250.0
2020-01-28,185300.0
2020-01-29,183825.0
2020-01-30,182550.0
2020-01-31,180725.0
2020-02-03,179800.0
2020-02-04,178325.0
2020-02-05,176575.0
2020-02-06,174800.0
2020-02-07,171525.0
2020-02-10,171750.0
2020-02-11,170000.0
2020-02-12,167075.0
2020-02-13,164550.0
2020-02-14,162375.0
2020-02-17,161400.0
2020-02-18,166475.0
2020-02-19,166425.0
2020-02-20,164850.0
2020-02-21,163425.0
2020-02-24,161575.0
2020-02-25,160250.0
2020-02-26,221425.0
2020-02-27,219875.0
2020-02-28,218175.0
2020-03-02,216950.0
2020-03-03,211225.0
2020-03-04,206575.0
2020-03-05,203275.0
2020-03-06,200275.0
2020-03-09,194125.0
2020-03-10,190425.0
2020-03-11,189725.0
2020-03-12,187450.0
2020-03-13,183700.0
2020-03-16,179725.0
2020-03-17,220325.0
2020-03-18,233150.0
2020-03-19,231025.0
2020-03-20,227875.0
2020-03-23,227325.0
2020-03-24,226200.0
2020-03-25,225175.0
2020-03-26,224375.0
2020-03-27,223725.0
2020-03-30,222900.0
2020-03-31,222225.0
2020-04-01,221200.0
2020-04-02,219925.0
2020-04-03,218525.0
2020-04-06,217475.0
2020-04-07,216500.0
2020-04-08,259850.0
2020-04-09,260275.0
2020-04-14,259775.0
2020-04-15,261225.0
2020-04-16,260825.0
2020-04-17,265425.0
2020-04-20,263750.0
2020-04-21,264725.0
2020-04-22,264525.0
2020-04-23,263425.0
2020-04-24,262600.0
2020-04-27,258475.0
2020-04-28,256150.0
2020-04-29,256100.0
2020-04-30,253700.0
2020-05-01,251475.0
2020-05-04,251425.0
2020-05-05,245350.0
2020-05-06,245100.0
2020-05-07,243700.0
2020-05-11,241675.0
2020-05-12,229750.0
2020-05-13,227025.0
2020-05-14,282675.0
2020-05-15,278750.0
2020-05-18,276375.0
2020-05-19,274225.0
2020-05-20,273175.0
2020-05-21,272325.0
2020-05-22,271775.0
2020-05-26,270925.0
2020-05-27,265375.0
2020-05-28,264425.0
2020-05-29,261800.0
2020-06-01,255725.0
2020-06-02,254275.0
2020-06-03,252375.0
2020-06-04,248275.0
2020-06-05,243750.0
2020-06-08,237900.0
2020-06-09,236575.0
2020-06-10,233475.0
2020-06-11,231600.0
2020-06-12,234550.0
2020-06-15,247000.0
2020-06-16,248475.0
2020-06-17,244700.0
2020-06-18,243250.0
2020-06-19,236600.0
2020-06-22,233400.0
2020-06-23,228450.0
2020-06-24,226050.0
2020-06-25,225650.0
2020-06-26,221675.0
2020-06-29,219600.0
2020-06-30,216600.0
2020-07-01,213325.0
2020-07-02,210700.0
2020-07-03,206375.0
2020-07-06,206375.0
2020-07-07,195825.0
2020-07-08,192025.0
2020-07-09,185200.0
2020-07-10,181075.0
2020-07-13,176350.0
2020-07-14,168225.0
2020-07-15,166450.0
2020-07-16,159800.0
2020-07-17,157350.0
2020-07-20,151075.0
2020-07-21,146300.0
2020-07-22,145050.0
2020-07-23,143800.0
2020-07-24,141725.0
2020-07-27,138025.0
2020-07-28,134025.0
2020-07-29,131900.0
2020-07-30,129225.0
2020-07-31,128125.0
2020-08-03,126675.0
2020-08-04,125150.0
2020-08-05,122450.0
2020-08-06,120950.0
2020-08-07,117950.0
2020-08-10,114375.0
2020-08-11,114625.0
2020-08-12,114575.0
2020-08-13,113875.0
2020-08-14,113200.0
2020-08-17,110000.0
2020-08-18,107525.0
2020-08-19,106225.0
2020-08-20,104425.0
2020-08-21,103475.0
2020-08-24,97900.0
2020-08-25,95525.0
2020-08-26,92025.0
2020-08-27,90775.0
2020-08-28,89350.0
2020-09-01,88250.0
2020-09-02,84975.0
2020-09-03,84650.0
2020-09-04,82450.0
2020-09-07,77550.0
2020-09-08,76550.0
2020-09-09,73425.0
2020-09-10,75975.0
2020-09-11,75550.0
2020-09-14,74875.0
2020-09-15,78550.0
2020-09-16,78900.0
2020-09-17,78750.0
2020-09-18,78900.0
2020-09-21,78425.0
2020-09-22,78300.0
2020-09-23,77275.0
2020-09-24,76325.0
2020-09-25,73625.0
2020-09-28,103125.0
2020-09-29,136325.0
2020-09-30,165600.0
2020-10-01,163125.0
2020-10-02,161975.0
2020-10-05,160875.0
2020-10-06,156125.0
2020-10-07,155400.0
2020-10-08,154750.0
2020-10-09,153925.0
2020-10-12,152975.0
2020-10-13,153200.0
2020-10-14,169925.0
2020-10-15,168875.0
2020-10-16,184850.0
2020-10-19,183900.0
2020-10-20,183175.0
2020-10-21,181650.0
2020-10-22,180625.0
2020-10-23,180300.0
2020-10-26,178725.0
2020-10-27,177075.0
2020-10-28,174900.0
2020-10-29,172625.0
2020-10-30,171300.0
2020-11-02,169600.0
2020-11-03,169400.0
2020-11-04,176650.0
2020-11-05,174050.0
2020-11-06,172450.0
2020-11-09,171125.0
2020-11-10,169575.0
2020-11-11,167825.0
2020-11-12,166200.0
2020-11-13,165200.0
2020-11-16,163025.0
2020-11-17,161700.0
2020-11-18,160200.0
2020-11-19,159475.0
2020-11-20,157350.0
2020-11-23,156075.0
2020-11-24,154825.0
2020-11-25,153175.0
2020-11-26,152025.0
2020-11-27,150775.0
2020-11-30,149800.0
2020-12-01,149925.0
2020-12-02,149675.0
2020-12-03,149325.0
2020-12-04,149675.0
2020-12-07,150125.0
2020-12-08,149625.0
2020-12-09,149575.0
2020-12-10,147825.0
2020-12-11,146325.0
2020-12-14,144775.0
2020-12-15,141900.0
2020-12-16,133125.0
2020-12-17,127725.0
2020-12-18,123400.0
2020-12-21,122975.0
2020-12-22,119600.0
2020-12-23,119375.0
2020-12-24,116100.0
2020-12-29,113975.0
2020-12-30,110875.0
2020-12-31,107950.0
2021-01-04,105800.0
2021-01-05,105425.0
2021-01-06,105425.0
2021-01-07,104325.0
2021-01-08,102425.0
2021-01-11,104950.0
2021-01-12,103750.0
2021-01-13,102550.0
2021-01-14,101250.0
2021-01-15,99950.0
2021-01-18,97675.0
2021-01-19,96325.0
2021-01-20,93950.0
2021-01-21,91150.0
2021-01-22,87725.0
2021-01-25,82125.0
2021-01-26,79275.0
2021-01-27,77175.0
2021-01-28,76250.0
2021-01-29,74575.0
